,CVE_DOC,FECHA_ENT,FECHA_VEN,FECHA_CANCELA
506,F29922,2019-10-03 00:00:00,2019-10-16,
507,F29923,2019-10-16 00:00:00,2019-10-16,
508,F29924,2019-10-16 00:00:00,2019-10-16,
509,F29925,2019-10-16 00:00:00,2019-10-16,2019-10-17
510,F29926,2019-10-04 00:00:00,2019-11-16,
511,F29927,2019-10-04 00:00:00,2019-11-16,
512,F29928,2019-10-17 00:00:00,2019-10-17,
513,F29929,2019-10-17 00:00:00,2019-11-16,
514,F29930,2019-10-17 00:00:00,2019-10-17,
515,F29931,2019-10-17 00:00:00,2019-10-17,
516,F29932,2019-10-17 00:00:00,2019-11-16,2019-10-17
517,F29933,2019-10-17 00:00:00,2019-11-16,
518,F29934,2019-10-09 00:00:00,2019-11-01,
519,F29935,2019-10-11 00:00:00,2019-10-17,
520,F29936,2019-10-08 00:00:00,2019-11-16,
521,F29937,2019-10-07 00:00:00,2019-11-01,
522,F29938,2019-10-02 00:00:00,2019-10-17,
523,F29939,2019-10-02 00:00:00,2019-10-17,
524,F29940,2019-10-17 00:00:00,2019-10-17,
525,F29941,2019-10-17 00:00:00,2019-10-17,
526,F29942,2019-10-11 00:00:00,2019-10-17,
527,F29943,2019-10-17 00:00:00,2019-10-17,
528,F29944,2019-10-17 00:00:00,2019-11-16,
529,F29945,2019-10-15 00:00:00,2019-10-17,
530,F29946,2019-10-17 00:00:00,2019-10-17,
531,F29947,2019-10-17 00:00:00,2019-12-16,
532,F29948,2019-10-14 00:00:00,2019-11-02,
533,F29949,2019-10-15 00:00:00,2019-11-17,
534,F29950,2019-10-04 00:00:00,2019-11-02,
535,F29951,2019-10-09 00:00:00,2019-11-17,
536,F29952,2019-10-18 00:00:00,2019-11-17,
537,F29953,2019-10-18 00:00:00,2019-10-18,
538,F29954,2019-10-14 00:00:00,2019-10-18,
539,F29955,2019-10-02 00:00:00,2019-12-17,
540,F29956,2019-10-14 00:00:00,2019-10-26,
541,F29957,2019-10-18 00:00:00,2019-10-18,
542,F29958,2019-10-18 00:00:00,2019-11-02,
543,F29959,2019-10-09 00:00:00,2019-10-18,
544,F29960,2019-10-18 00:00:00,2019-10-18,
545,F29961,2019-10-18 00:00:00,2019-10-18,
546,F29962,2019-10-18 00:00:00,2019-10-18,
547,F29963,2019-10-08 00:00:00,2019-10-18,
548,F29964,2019-10-18 00:00:00,2019-10-18,
549,F29965,2019-10-21 00:00:00,2019-12-20,
550,F29966,2019-10-07 00:00:00,2019-10-21,
551,F29967,2019-10-04 00:00:00,2019-10-21,
552,F29968,2019-10-21 00:00:00,2019-10-21,
553,F29969,2019-10-21 00:00:00,2019-10-21,
554,F29970,2019-10-21 00:00:00,2019-10-21,
555,F29971,2019-10-21 00:00:00,2019-10-21,
556,F29972,2019-10-21 00:00:00,2019-11-20,
557,F29973,2019-10-21 00:00:00,2019-11-20,
558,F29974,2019-10-21 00:00:00,2019-10-21,
559,F29975,2019-10-21 00:00:00,2019-10-21,
560,F29976,2019-10-21 00:00:00,2019-10-21,
561,F29977,2019-10-21 00:00:00,2019-10-21,
562,F29978,2019-10-24 00:00:00,2019-11-21,
563,F29979,2019-10-22 00:00:00,2019-10-22,
564,F29980,2019-10-11 00:00:00,2019-10-22,
565,F29981,2019-10-22 00:00:00,2019-10-22,
566,F29982,2019-10-22 00:00:00,2019-10-22,
567,F29983,2019-10-22 00:00:00,2019-12-21,
568,F29984,2019-10-08 00:00:00,2019-10-22,2019-10-22
569,F29985,2019-10-22 00:00:00,2019-10-22,
570,F29986,2019-10-22 00:00:00,2019-10-22,
571,F29987,2019-10-14 00:00:00,2019-10-23,
572,F29988,2019-10-23 00:00:00,2019-10-23,
573,F29989,2019-10-23 00:00:00,2019-10-23,
574,F29990,2019-10-23 00:00:00,2019-10-23,
575,F29991,2019-10-23 00:00:00,2019-11-07,
576,F29992,2019-10-16 00:00:00,2019-11-07,
577,F29993,2019-10-23 00:00:00,2019-10-23,
578,F29994,2019-10-15 00:00:00,2019-11-07,
579,F29995,2019-10-23 00:00:00,2019-10-23,
580,F29996,2019-10-23 00:00:00,2019-10-23,
581,F29997,2019-10-24 00:00:00,2019-12-22,
582,F29998,2019-10-16 00:00:00,2019-11-22,
583,F29999,2019-10-16 00:00:00,2019-10-23,
584,F30000,2019-10-23 00:00:00,2019-10-23,
585,F30001,2019-10-23 00:00:00,2019-10-23,
586,F30002,2019-10-23 00:00:00,2019-10-23,
587,F30003,2019-10-23 00:00:00,2019-10-23,
588,F30004,2019-10-17 00:00:00,2019-10-23,
589,F30005,2019-10-23 00:00:00,2019-11-22,
590,F30006,2019-10-23 00:00:00,2019-10-23,
591,F30007,2019-10-09 00:00:00,2019-10-23,
592,F30008,2019-10-23 00:00:00,2019-10-23,
593,F30009,2019-10-23 00:00:00,2019-10-23,
594,F30010,2019-10-23 00:00:00,2019-10-23,
595,F30011,2019-10-23 00:00:00,2019-10-23,
596,F30012,2019-10-22 00:00:00,2019-12-23,
597,F30013,2019-10-22 00:00:00,2019-12-23,
598,F30014,2019-10-28 00:00:00,2019-12-23,
599,F30015,2019-10-24 00:00:00,2019-11-23,
600,F30016,2019-10-24 00:00:00,2019-10-24,
601,F30017,2019-10-24 00:00:00,2019-11-23,
602,F30018,2019-10-24 00:00:00,2019-10-24,2019-10-24
603,F30019,2019-10-24 00:00:00,2019-10-24,
604,F30020,2019-10-24 00:00:00,2019-10-24,
605,F30021,2019-10-15 00:00:00,2019-10-24,
606,F30022,2019-10-24 00:00:00,2019-10-24,
607,F30023,2019-10-24 00:00:00,2019-11-08,
608,F30024,2019-10-24 00:00:00,2019-10-24,
609,F30025,2019-10-24 00:00:00,2019-10-24,
610,F30026,2019-10-24 00:00:00,2019-10-24,
611,F30027,2019-10-24 00:00:00,2019-10-24,
612,F30028,2019-10-24 00:00:00,2019-11-23,
613,F30029,2019-10-24 00:00:00,2019-10-24,
614,F30030,2019-10-24 00:00:00,2019-10-24,
615,F30031,2019-10-24 00:00:00,2019-11-08,
616,F30032,2019-10-24 00:00:00,2019-10-24,
617,F30033,2019-10-25 00:00:00,2019-10-25,
618,F30034,2019-10-25 00:00:00,2019-10-25,
619,F30035,2019-10-25 00:00:00,2019-10-25,
620,F30036,2019-10-14 00:00:00,2019-10-25,
621,F30037,2019-10-25 00:00:00,2019-10-25,
622,F30038,2019-10-18 00:00:00,2019-10-25,
623,F30039,2019-10-25 00:00:00,2019-10-25,
624,F30040,2019-10-25 00:00:00,2019-10-25,
625,F30041,2019-10-23 00:00:00,2019-11-02,
626,F30042,2019-10-23 00:00:00,2019-10-25,
627,F30043,2019-10-25 00:00:00,2019-10-25,
628,F30044,2019-10-28 00:00:00,2019-10-28,
629,F30045,2019-10-28 00:00:00,2019-10-28,
630,F30046,2019-10-28 00:00:00,2019-10-28,
631,F30047,2019-10-28 00:00:00,2019-10-28,
632,F30048,2019-10-28 00:00:00,2019-10-28,
633,F30049,2019-10-28 00:00:00,2019-10-28,
634,F30050,2019-10-28 00:00:00,2019-11-05,
635,F30051,2019-10-28 00:00:00,2019-10-28,
636,F30052,2019-10-28 00:00:00,2019-10-28,
637,F30053,2019-10-23 00:00:00,2019-11-27,
638,F30054,2019-10-28 00:00:00,2019-10-28,
639,F30055,2019-10-30 00:00:00,2019-12-28,
640,F30056,2019-10-25 00:00:00,2019-12-28,
641,F30057,2019-10-24 00:00:00,2019-12-28,
642,F30058,2019-10-18 00:00:00,2019-11-13,
643,F30059,2019-10-23 00:00:00,2019-10-29,
644,F30060,2019-10-17 00:00:00,2019-10-29,
645,F30061,2019-10-18 00:00:00,2019-10-29,
646,F30062,2019-10-29 00:00:00,2019-11-28,
647,F30063,2019-10-18 00:00:00,2019-10-29,
648,F30064,2019-10-29 00:00:00,2019-10-29,
649,F30065,2019-10-29 00:00:00,2019-10-29,
650,F30066,2019-10-29 00:00:00,2019-10-29,
651,F30067,2019-10-29 00:00:00,2019-10-29,
652,F30068,2019-10-29 00:00:00,2019-10-29,
653,F30069,2019-10-29 00:00:00,2019-11-28,
654,F30070,2019-10-29 00:00:00,2019-10-29,
655,F30071,2019-10-29 00:00:00,2019-10-29,
656,F30072,2019-10-30 00:00:00,2019-11-29,
657,F30073,2019-10-25 00:00:00,2019-11-29,
658,F30074,2019-10-17 00:00:00,2019-10-30,
659,F30075,2019-10-31 00:00:00,2019-10-30,
660,F30076,2019-10-30 00:00:00,2019-11-29,
661,F30077,2019-10-30 00:00:00,2019-10-30,
662,F30078,2019-10-30 00:00:00,2019-10-30,
663,F30079,2019-10-30 00:00:00,2019-11-29,
664,F30080,2019-10-30 00:00:00,2019-10-30,
665,F30081,2019-10-17 00:00:00,2019-10-30,
666,F30082,2019-10-30 00:00:00,2019-10-30,
667,F30083,2019-10-24 00:00:00,2019-10-30,
668,F30084,2019-10-30 00:00:00,2019-10-30,
669,F30085,2019-10-16 00:00:00,2019-10-30,
670,F30086,2019-10-30 00:00:00,2019-11-14,
671,F30087,2019-10-30 00:00:00,2019-10-30,
672,F30088,2019-10-30 00:00:00,2019-10-30,
673,F30089,2019-10-30 00:00:00,2019-10-30,
674,F30090,2019-10-30 00:00:00,2019-10-30,
675,F30091,2019-10-22 00:00:00,2019-10-31,
676,F30092,2019-10-23 00:00:00,2019-11-30,
677,F30093,2019-10-18 00:00:00,2019-10-31,
678,F30094,2019-10-31 00:00:00,2019-11-15,
679,F30095,2019-10-31 00:00:00,2019-10-31,2019-11-01
680,F30096,2019-10-31 00:00:00,2019-10-31,
681,F30097,2019-10-31 00:00:00,2019-10-31,
682,F30098,2019-10-31 00:00:00,2019-10-31,
683,F30099,2019-10-31 00:00:00,2019-11-30,
684,F30100,2019-10-31 00:00:00,2019-10-31,
685,F30101,2019-10-16 00:00:00,2019-10-31,
686,F30102,2019-10-31 00:00:00,2019-10-31,
687,F30103,2019-10-23 00:00:00,2019-10-31,
688,F30104,2019-10-21 00:00:00,2019-10-31,
689,F30105,2019-10-24 00:00:00,2019-10-31,
690,F30106,2019-10-31 00:00:00,2019-10-31,
691,F30107,2019-10-31 00:00:00,2019-10-31,
692,F30108,2019-10-31 00:00:00,2019-10-31,
693,F30109,2019-10-31 00:00:00,2019-10-31,
694,F30110,2019-10-31 00:00:00,2019-10-31,
695,F30111,2019-10-31 00:00:00,2019-10-31,
696,F30112,2019-10-31 00:00:00,2019-10-31,
697,F30113,2019-10-31 00:00:00,2019-10-31,
698,F30114,2019-10-31 00:00:00,2019-10-31,
699,F30115,2019-10-31 00:00:00,2019-11-30,
700,F30116,2019-10-31 00:00:00,2019-10-31,
701,F30117,2019-10-31 00:00:00,2019-11-30,
702,F30118,2019-10-31 00:00:00,2019-10-31,
703,F30119,2019-10-25 00:00:00,2019-11-12,
704,F30120,2019-10-31 00:00:00,2019-11-19,
705,F30121,2019-11-04 00:00:00,2019-11-04,
706,F30122,2019-11-04 00:00:00,2019-11-04,
707,F30123,2019-10-25 00:00:00,2019-11-04,
708,F30124,2019-11-04 00:00:00,2019-11-19,
709,F30125,2019-11-04 00:00:00,2019-11-04,
710,F30126,2019-11-04 00:00:00,2019-11-04,
711,F30127,2019-11-04 00:00:00,2019-11-19,
712,F30128,2019-11-04 00:00:00,2019-11-04,
713,F30129,2019-11-04 00:00:00,2019-11-19,
714,F30130,2019-11-04 00:00:00,2019-11-04,
715,F30131,2019-11-04 00:00:00,2019-11-04,
716,F30132,2019-11-04 00:00:00,2019-11-04,
717,F30133,2019-11-04 00:00:00,2019-11-04,
718,F30134,2019-11-04 00:00:00,2019-11-04,
719,F30135,2019-11-04 00:00:00,2019-11-04,
720,F30136,2019-11-04 00:00:00,2019-11-04,
721,F30137,2019-11-04 00:00:00,2019-11-04,
722,F30138,2019-12-02 00:00:00,2019-11-04,
723,F30139,2019-11-04 00:00:00,2019-11-04,
724,F30140,2019-09-27 00:00:00,2019-12-04,
725,F30141,2019-11-04 00:00:00,2019-11-04,
726,F30142,2019-11-04 00:00:00,2019-11-04,
727,F30143,2019-11-04 00:00:00,2019-12-04,
728,F30144,2019-11-04 00:00:00,2019-11-04,
729,F30145,2019-11-04 00:00:00,2019-11-04,
730,F30146,2019-10-28 00:00:00,2019-11-04,
731,F30147,2019-11-04 00:00:00,2019-11-04,
732,F30148,2019-11-05 00:00:00,2020-01-04,
733,F30149,2019-10-31 00:00:00,2019-12-05,
734,F30150,2019-10-28 00:00:00,2019-12-05,
735,F30151,2019-11-05 00:00:00,2019-11-05,
736,F30152,2019-11-05 00:00:00,2019-11-05,
737,F30153,2019-11-05 00:00:00,2019-11-05,
738,F30154,2019-11-05 00:00:00,2019-11-05,
739,F30155,2019-11-05 00:00:00,2019-11-05,
740,F30156,2019-11-05 00:00:00,2019-11-05,
741,F30157,2019-11-05 00:00:00,2019-11-05,
742,F30158,2019-11-05 00:00:00,2019-11-05,2019-11-07
743,F30159,2019-10-28 00:00:00,2019-11-05,
744,F30160,2019-11-05 00:00:00,2019-11-05,
745,F30161,2019-11-05 00:00:00,2019-11-05,
746,F30162,2019-11-06 00:00:00,2019-11-06,
747,F30163,2019-11-06 00:00:00,2019-11-06,
748,F30164,2019-11-06 00:00:00,2019-11-06,
749,F30165,2019-11-06 00:00:00,2019-12-06,
750,F30166,2019-11-04 00:00:00,2019-12-06,
751,F30167,2019-11-06 00:00:00,2019-11-06,
752,F30168,2019-11-06 00:00:00,2019-11-06,2019-11-06
753,F30169,2019-10-23 00:00:00,2019-11-14,
754,F30170,2019-11-06 00:00:00,2019-11-06,
755,F30171,2019-11-06 00:00:00,2019-11-06,
756,F30172,2019-11-06 00:00:00,2019-11-06,
757,F30173,2019-11-06 00:00:00,2019-11-06,
758,F30174,2019-11-06 00:00:00,2019-11-06,
759,F30175,2019-11-11 00:00:00,2019-12-07,
760,F30176,2019-11-07 00:00:00,2019-11-07,
761,F30177,2019-11-07 00:00:00,2019-11-07,2019-11-07
762,F30178,2019-11-07 00:00:00,2019-11-07,
763,F30179,2019-11-07 00:00:00,2019-11-07,
764,F30180,2019-11-07 00:00:00,2019-11-22,
765,F30181,2019-11-07 00:00:00,2019-11-07,
766,F30182,2019-10-21 00:00:00,2019-11-07,
767,F30183,2019-10-31 00:00:00,2019-11-07,
768,F30184,2019-11-07 00:00:00,2019-11-07,
769,F30185,2019-11-07 00:00:00,2019-11-07,
770,F30186,2019-11-07 00:00:00,2019-11-07,2019-11-08
771,F30187,2019-11-07 00:00:00,2019-11-07,
772,F30188,2019-11-07 00:00:00,2019-11-07,
773,F30189,2019-11-07 00:00:00,2019-11-07,
774,F30190,2019-11-07 00:00:00,2019-11-07,
775,F30191,2019-11-07 00:00:00,2019-11-07,
776,F30192,2019-11-07 00:00:00,2019-11-07,
777,F30193,2019-11-07 00:00:00,2019-11-07,
778,F30194,2019-10-25 00:00:00,2019-11-07,
779,F30195,2019-11-07 00:00:00,2019-11-07,
780,F30196,2019-11-08 00:00:00,2019-12-08,
781,F30197,2019-10-28 00:00:00,2019-12-08,
782,F30198,2019-11-08 00:00:00,2019-12-08,
783,F30199,2019-11-04 00:00:00,2019-12-08,
784,F30200,2019-11-06 00:00:00,2019-11-08,
785,F30201,2019-11-08 00:00:00,2019-11-08,
786,F30202,2019-11-08 00:00:00,2019-11-08,
787,F30203,2019-11-08 00:00:00,2019-11-08,
788,F30204,2019-11-08 00:00:00,2019-11-08,
789,F30205,2019-11-08 00:00:00,2019-11-08,
790,F30206,2019-11-11 00:00:00,2019-12-11,
791,F30207,2019-11-11 00:00:00,2019-11-11,
792,F30208,2019-11-07 00:00:00,2019-11-11,
793,F30209,2019-11-11 00:00:00,2019-12-11,
794,F30210,2019-11-11 00:00:00,2019-11-11,
795,F30211,2019-11-11 00:00:00,2019-11-11,2019-11-12
796,F30212,2019-11-11 00:00:00,2019-11-11,
797,F30213,2019-11-11 00:00:00,2019-11-11,
798,F30214,2019-11-01 00:00:00,2019-11-11,
799,F30215,2019-11-11 00:00:00,2019-11-11,
800,F30216,2019-11-11 00:00:00,2019-11-11,
801,F30217,2019-11-07 00:00:00,2019-11-26,2019-11-12
802,F30218,2019-10-30 00:00:00,2019-11-11,
803,F30219,2019-11-05 00:00:00,2019-11-26,
804,F30220,2019-11-07 00:00:00,2019-11-11,
805,F30221,2019-11-11 00:00:00,2019-11-11,
806,F30222,2019-11-12 00:00:00,2019-11-12,
807,F30223,2019-10-28 00:00:00,2019-12-12,
808,F30224,2019-11-07 00:00:00,2019-11-27,
809,F30225,2019-11-11 00:00:00,2019-11-12,
810,F30226,2019-10-25 00:00:00,2019-11-12,
811,F30227,2019-11-12 00:00:00,2019-11-12,
812,F30228,2019-11-11 00:00:00,2019-11-12,
813,F30229,2019-11-11 00:00:00,2019-11-12,
814,F30230,2019-11-11 00:00:00,2019-11-12,
815,F30231,2019-11-12 00:00:00,2019-11-12,
816,F30232,2019-11-11 00:00:00,2019-11-27,
817,F30233,2019-11-12 00:00:00,2020-01-11,
818,F30234,2019-11-04 00:00:00,2019-11-12,
819,F30235,2019-11-12 00:00:00,2019-11-12,
820,F30236,2019-11-12 00:00:00,2019-11-12,
821,F30237,2019-10-14 00:00:00,2019-11-12,
822,F30238,2019-11-12 00:00:00,2019-11-12,
823,F30239,2019-11-12 00:00:00,2019-11-12,
824,F30240,2019-11-12 00:00:00,2019-11-12,
825,F30241,2019-11-12 00:00:00,2019-11-12,
826,F30242,2019-11-01 00:00:00,2019-11-12,
827,F30243,2019-11-12 00:00:00,2019-11-12,
828,F30244,2019-09-06 00:00:00,2019-11-12,
829,F30245,2019-11-12 00:00:00,2019-11-12,
830,F30246,2019-11-06 00:00:00,2019-12-13,
831,F30247,2019-11-08 00:00:00,2019-11-13,
832,F30248,2019-10-30 00:00:00,2019-11-13,
833,F30249,2019-11-13 00:00:00,2019-11-13,
834,F30250,2019-11-13 00:00:00,2019-11-13,
835,F30251,2019-11-13 00:00:00,2019-12-13,
836,F30252,2019-11-13 00:00:00,2019-11-13,
837,F30253,2019-11-01 00:00:00,2019-11-13,
838,F30254,2019-11-08 00:00:00,2019-11-28,
839,F30255,2019-11-13 00:00:00,2019-11-13,
840,F30256,2019-11-04 00:00:00,2019-11-13,
841,F30257,2019-11-12 00:00:00,2019-11-13,
842,F30258,2019-10-28 00:00:00,2019-11-29,
843,F30259,2019-10-18 00:00:00,2019-12-14,
844,F30260,2019-11-15 00:00:00,2019-12-14,
845,F30261,2019-10-22 00:00:00,2019-12-14,
846,F30262,2019-11-13 00:00:00,2019-11-14,
847,F30263,2019-11-13 00:00:00,2019-11-14,
848,F30264,2019-11-14 00:00:00,2019-11-14,
849,F30265,2019-11-14 00:00:00,2019-11-14,
850,F30266,2019-11-14 00:00:00,2019-11-14,
851,F30267,2019-11-14 00:00:00,2019-11-14,
852,F30268,2019-11-13 00:00:00,2019-11-14,
853,F30269,2019-11-14 00:00:00,2019-11-14,
854,F30270,2019-11-06 00:00:00,2019-11-14,
855,F30271,2019-11-14 00:00:00,2019-11-14,
856,F30272,2019-11-14 00:00:00,2019-11-14,
857,F30273,2019-10-21 00:00:00,2019-11-14,
858,F30274,2019-10-17 00:00:00,2019-11-14,
859,F30275,2019-10-17 00:00:00,2019-11-14,
860,F30276,2019-10-30 00:00:00,2019-11-14,
861,F30277,2019-11-08 00:00:00,2019-11-14,
862,F30278,2019-11-08 00:00:00,2020-01-14,
863,F30279,2019-11-15 00:00:00,2019-12-15,
864,F30280,2019-11-19 00:00:00,2019-11-30,
865,F30281,2019-10-30 00:00:00,2019-11-15,
866,F30282,2019-11-15 00:00:00,2019-11-15,
867,F30283,2019-11-15 00:00:00,2019-11-15,
868,F30284,2019-10-30 00:00:00,2019-11-15,
869,F30285,2019-11-14 00:00:00,2019-11-15,
870,F30286,2019-11-15 00:00:00,2019-11-15,
871,F30287,2019-11-15 00:00:00,2019-11-15,
872,F30288,2019-11-15 00:00:00,2019-11-15,
873,F30289,2019-11-11 00:00:00,2019-11-15,
874,F30290,2019-11-15 00:00:00,2019-11-15,
875,F30291,2019-11-19 00:00:00,2019-12-04,
876,F30292,2019-11-19 00:00:00,2019-11-19,
877,F30293,2019-11-19 00:00:00,2019-11-19,
878,F30294,2019-11-19 00:00:00,2019-11-19,
879,F30295,2019-11-04 00:00:00,2019-11-19,
880,F30296,2019-11-19 00:00:00,2019-11-19,
881,F30297,2019-11-19 00:00:00,2019-11-19,
882,F30298,2019-11-20 00:00:00,2019-11-20,
883,F30299,2019-11-20 00:00:00,2019-12-05,
884,F30300,2019-11-20 00:00:00,2019-11-20,2019-11-20
885,F30301,2019-11-20 00:00:00,2019-11-20,
886,F30302,2019-11-19 00:00:00,2020-01-19,
887,F30303,2019-11-07 00:00:00,2019-11-20,
888,F30304,2019-11-20 00:00:00,2019-11-20,
889,F30305,2019-11-20 00:00:00,2019-11-20,
890,F30306,2019-11-20 00:00:00,2019-11-20,
891,F30307,2019-11-12 00:00:00,2019-12-20,
892,F30308,2019-11-20 00:00:00,2019-11-20,
893,F30309,2019-11-20 00:00:00,2019-11-20,
894,F30310,2019-11-11 00:00:00,2019-11-20,
895,F30311,2019-11-20 00:00:00,2019-12-05,
896,F30312,2019-10-30 00:00:00,2019-12-05,
897,F30313,2019-11-20 00:00:00,2019-11-20,2019-11-20
898,F30314,2019-11-20 00:00:00,2019-11-20,
899,F30315,2019-11-08 00:00:00,2019-11-21,
900,F30316,2019-11-21 00:00:00,2019-12-06,
901,F30317,2019-11-26 00:00:00,2019-12-21,
902,F30318,2019-11-19 00:00:00,2020-01-20,
903,F30319,2019-11-21 00:00:00,2019-12-06,
904,F30320,2019-11-13 00:00:00,2019-12-06,
905,F30321,2019-11-15 00:00:00,2019-11-21,2019-11-21
906,F30322,2019-11-15 00:00:00,2019-11-21,
907,F30323,2019-11-21 00:00:00,2019-11-21,
908,F30324,2019-11-15 00:00:00,2019-12-21,
909,F30325,2019-11-21 00:00:00,2019-11-21,
910,F30326,2019-11-11 00:00:00,2019-11-21,
911,F30327,2019-11-21 00:00:00,2019-11-21,
912,F30328,2019-11-04 00:00:00,2019-11-21,
913,F30329,2019-11-21 00:00:00,2019-11-21,2019-11-29
914,F30330,2019-11-21 00:00:00,2019-11-21,
915,F30331,2019-11-21 00:00:00,2019-11-21,
916,F30332,2019-11-11 00:00:00,2019-11-21,
917,F30333,2019-10-29 00:00:00,2019-11-21,
918,F30334,2019-10-25 00:00:00,2019-11-22,
919,F30335,2019-11-07 00:00:00,2019-11-22,
920,F30336,2019-11-22 00:00:00,2019-11-22,
921,F30337,2019-11-22 00:00:00,2019-11-30,
922,F30338,2019-11-13 00:00:00,2019-11-22,
923,F30339,2019-11-22 00:00:00,2019-11-22,2019-11-22
924,F30340,2019-11-22 00:00:00,2019-11-22,
925,F30341,2019-11-22 00:00:00,2019-11-22,
926,F30342,2019-11-19 00:00:00,2019-11-22,
927,F30343,2019-11-19 00:00:00,2019-12-07,
928,F30344,2019-11-12 00:00:00,2019-11-22,
929,F30345,2019-10-28 00:00:00,2019-11-22,
930,F30346,2019-11-05 00:00:00,2019-12-22,
931,F30347,2019-11-19 00:00:00,2019-11-22,
932,F30348,2019-11-21 00:00:00,2019-11-22,
933,F30349,2019-11-22 00:00:00,2019-11-22,
934,F30350,2019-11-29 00:00:00,2019-12-22,
935,F30351,2019-11-22 00:00:00,2019-12-07,
936,F30352,2019-11-22 00:00:00,2019-11-22,
937,F30353,2019-11-22 00:00:00,2019-11-22,2019-11-22
938,F30354,2019-11-22 00:00:00,2019-11-22,
939,F30355,2019-11-22 00:00:00,2019-11-22,
940,F30356,2019-11-22 00:00:00,2019-11-22,
941,F30357,2019-11-29 00:00:00,2019-11-25,
942,F30358,2019-11-21 00:00:00,2019-11-25,
943,F30359,2019-11-25 00:00:00,2019-11-25,
944,F30360,2019-11-25 00:00:00,2019-11-25,
945,F30361,2019-11-25 00:00:00,2019-11-25,
946,F30362,2019-11-25 00:00:00,2019-12-10,
947,F30363,2019-11-08 00:00:00,2019-12-10,
948,F30364,2019-11-25 00:00:00,2019-12-10,
949,F30365,2019-11-08 00:00:00,2019-11-25,
950,F30366,2019-11-13 00:00:00,2019-11-25,
951,F30367,2019-11-15 00:00:00,2019-11-25,
952,F30368,2019-11-25 00:00:00,2019-11-25,
953,F30369,2019-11-25 00:00:00,2019-11-25,
954,F30370,2019-11-22 00:00:00,2019-11-25,
955,F30371,2019-11-25 00:00:00,2019-11-25,
956,F30372,2019-11-15 00:00:00,2019-12-10,
957,F30373,2019-11-25 00:00:00,2019-11-25,
958,F30374,2019-11-25 00:00:00,2019-11-25,
959,F30375,2019-11-22 00:00:00,2019-11-25,
960,F30376,2019-11-25 00:00:00,2019-11-25,
961,F30377,2019-11-25 00:00:00,2019-12-10,
962,F30378,2019-11-21 00:00:00,2019-12-04,
963,F30379,2019-11-15 00:00:00,2020-01-25,
964,F30380,2019-11-28 00:00:00,2019-12-26,
965,F30381,2019-11-26 00:00:00,2019-11-26,
966,F30382,2019-11-26 00:00:00,2019-11-26,
967,F30383,2019-11-25 00:00:00,2019-12-11,
968,F30384,2019-11-26 00:00:00,2019-11-26,
969,F30385,2019-11-26 00:00:00,2019-11-26,
970,F30386,2019-11-26 00:00:00,2020-01-25,
971,F30387,2019-11-26 00:00:00,2019-11-26,
972,F30388,2019-11-26 00:00:00,2019-12-11,
973,F30389,2019-11-26 00:00:00,2019-12-11,
974,F30390,2019-11-26 00:00:00,2019-12-11,
975,F30391,2019-11-13 00:00:00,2019-11-26,
976,F30392,2019-11-26 00:00:00,2019-11-26,
977,F30393,2019-11-08 00:00:00,2019-11-26,
978,F30394,2019-11-26 00:00:00,2019-11-26,2019-11-28
979,F30395,2019-11-20 00:00:00,2019-12-12,
980,F30396,2019-11-26 00:00:00,2019-12-27,
981,F30397,2019-11-26 00:00:00,2019-12-05,
982,F30398,2019-11-27 00:00:00,2019-11-27,
983,F30399,2019-10-23 00:00:00,2019-11-27,
984,F30400,2019-11-13 00:00:00,2019-11-27,2019-11-27
985,F30401,2019-11-13 00:00:00,2019-12-27,2019-11-27
986,F30402,2019-11-13 00:00:00,2019-12-27,
987,F30403,2019-11-12 00:00:00,2019-11-27,
988,F30404,2019-11-13 00:00:00,2019-11-27,
989,F30405,2019-11-21 00:00:00,2019-12-12,
990,F30406,2019-11-15 00:00:00,2019-11-27,
991,F30407,2019-11-27 00:00:00,2019-11-27,
992,F30408,2019-11-08 00:00:00,2020-01-26,
993,F30409,2019-11-27 00:00:00,2019-11-27,
994,F30410,2019-11-27 00:00:00,2019-11-27,
995,F30411,2019-11-27 00:00:00,2019-11-27,
996,F30412,2019-11-27 00:00:00,2019-11-27,
997,F30413,2019-11-19 00:00:00,2019-12-12,
998,F30414,2019-11-28 00:00:00,2019-12-05,
999,F30415,2019-11-28 00:00:00,2019-11-28,
1000,F30416,2019-11-14 00:00:00,2019-12-13,
1001,F30417,2019-11-22 00:00:00,2019-11-28,2019-11-28
1002,F30418,2019-11-22 00:00:00,2019-11-28,
1003,F30419,2019-09-18 00:00:00,2019-11-28,
1004,F30420,2019-10-30 00:00:00,2019-12-28,
1005,F30421,2019-11-25 00:00:00,2019-12-28,
1006,F30422,2019-10-29 00:00:00,2019-12-28,
1007,F30423,2019-11-27 00:00:00,2019-11-28,
1008,F30424,2019-11-28 00:00:00,2019-11-28,
